ID	blink_time
2	204.234
2	207.84
2	223.178
2	227.616
2	242.538
2	246.773
2	249.834
2	252.074
2	254.453
2	254.954
2	258.111
2	276.458
2	278.73
2	279.039
2	279.914
2	284.853
2	286.272
2	377.29
2	378.592
2	380.81
2	381.738
2	383.018
2	383.957
2	385.098
2	386.431
2	386.858
2	389.376
2	391.616
2	396.479
2	399.413
2	403.477
2	411.232
2	417.098
2	417.599
2	422.08
2	423.712
2	425.738
2	427.157
2	428.32
2	428.512
2	435.157
2	440.096
2	440.8
2	441.45
2	444.64
2	448.533
2	453.077
2	454.773
2	455.52
2	460.01
2	463.072
2	464.938
2	469.397
2	470.773
2	472.554
2	473.493
2	475.018
2	476.81
2	478.794
2	479.05
2	480.298
2	480.554
2	481.599
2	487.69
2	488.97
2	489.216
2	492.458
2	493.994
2	495.253
2	495.818
2	502.133
2	506.336
2	510.133
2	510.634
2	512.799
2	513.29
2	515.69
2	516.991
2	518.88
2	522.25
2	523.157
2	525.055
2	527.295
2	528.917
2	532.277
2	533.813
2	536.97
2	538.272
2	540.49
2	540.96
2	542.016
2	542.73
2	543.072
2	544.65
2	545.813
2	547.53
2	547.818
2	550.24
2	551.893
2	553.258
2	554.954
2	556.437
2	558.271
2	558.794
2	559.232
2	562.175
2	564.618
2	565.418
2	566.858
2	568.117
2	568.917
2	569.877
2	570.954
2	572.512
2	578.058
2	579.68
2	581.834
2	583.178
2	586.016
2	587.594
2	589.237
2	591.093
2	592.096
2	592.938
2	594.773
2	595.893
2	597.813
2	599.594
2	600.096
2	601.354
2	604.234
2	606.517
2	607.754
2	609.6
2	611.317
2	612.97
2	614.656
2	616.618
2	618.72
2	619.232
2	621.152
2	625.472
2	631.84
2	637.013
3	2.08
3	2.154
3	4.17
3	9.514
3	18.197
3	20.757
3	22.037
3	22.88
3	23.274
3	23.957
3	25.194
3	25.855
3	26.378
3	28.298
3	31.594
3	33.813
3	36.213
3	37.12
3	38.154
3	38.453
3	40.49
3	41.6
3	43.232
3	45.237
3	47.05
3	48.597
3	49.898
3	58.378
3	60.511
3	72.618
3	74.752
3	79.018
3	80.17
3	80.778
3	84.917
3	86.496
3	87.413
3	89.098
3	90.496
3	91.679
3	97.034
3	104.053
3	108.32
3	108.991
3	113.056
3	113.93
3	118.858
3	123.157
3	123.957
3	125.119
3	127.317
3	128.48
3	130.474
3	136.277
3	140.074
3	143.434
3	147.872
3	152.938
3	158.09
3	161.12
3	162.88
3	163.957
3	164.97
3	169.418
3	171.594
3	173.6
3	176.394
3	181.6
3	186.837
3	194.239
3	196.33
3	198.112
3	201.813
3	202.378
3	208.618
3	213.077
3	217.471
3	226.176
3	232.874
3	236.597
3	238.912
3	242.613
3	243.434
3	245.717
3	246.816
3	247.317
3	249.856
3	253.418
3	254.112
3	255.477
3	256.01
3	257.375
3	257.77
3	258.72
3	264.394
3	269.397
3	270.176
3	270.538
3	271.232
3	271.68
3	271.957
3	274.89
3	277.632
3	281.29
3	281.61
3	282.336
3	283.818
3	285.12
3	285.76
3	286.176
3	291.157
3	291.712
3	292.298
3	294.976
3	301.77
3	302.773
3	303.594
3	308.597
3	311.114
3	312.32
3	314.634
3	317.077
3	317.61
3	318.133
3	318.432
3	318.73
3	321.258
3	322.24
3	324.512
3	327.413
3	331.84
3	332.458
3	333.418
3	336.256
3	339.84
3	341.92
3	348.512
3	349.898
3	350.133
3	364.49
3	365.61
3	367.05
3	373.92
3	379.455
3	379.754
3	383.274
3	383.594
3	391.52
3	395.04
3	399.434
3	399.957
3	413.173
3	416.832
3	419.733
3	422.176
3	425.216
3	437.45
3	438.197
3	440.895
3	442.997
3	444.874
3	449.578
3	451.018
3	452.352
3	457.813
3	461.312
3	466.09
3	468.597
3	472.832
3	477.952
3	483.274
3	483.818
3	494.378
3	496.234
3	500.437
3	511.658
3	515.477
3	523.338
3	529.173
3	536.736
3	540.32
3	554.24
3	563.072
3	571.456
3	578.56
3	585.12
3	588.917
3	596.97
3	600.65
3	606.24
3	615.573
3	624.16
3	632.874
3	633.856
3	635.413
4	1.792
4	2.272
4	3.157
4	4.512
4	5.717
4	6.773
4	12.234
4	13.333
4	17.717
4	20.533
4	21.45
4	23.53
4	26.954
4	28.032
4	34.89
4	36.053
4	37.354
4	46.08
4	47.05
4	53.376
4	58.037
4	61.077
4	61.418
4	63.135
4	66.133
4	69.098
4	72.778
4	73.952
4	76.714
4	80
4	81.354
4	82.858
4	85.258
4	87.573
4	88.896
4	90.08
4	93.152
4	95.872
4	97.173
4	111.039
4	115.338
4	115.69
4	116.597
4	118.271
4	119.818
4	123.253
4	124.16
4	125.45
4	126.858
4	132.256
4	133.055
4	134.314
4	135.712
4	136.736
4	140.65
4	141.856
4	144.8
4	147.21
4	148.672
4	149.792
4	156.65
4	159.37
4	161.397
4	163.317
4	166.016
4	171.296
4	173.013
4	174.41
4	176.533
4	181.013
4	182.997
4	184.213
4	185.717
4	187.434
4	188.853
4	189.514
4	192.65
4	192.959
4	197.194
4	199.072
4	200.16
4	202.218
4	203.274
4	204.992
4	208.714
4	209.994
4	211.317
4	214.272
4	216.298
4	219.178
4	222.218
4	222.517
4	224.16
4	225.792
4	227.84
4	228.512
4	230.112
4	231.594
4	233.536
4	239.637
4	241.898
4	245.76
4	248.373
4	258.495
4	267.936
4	271.274
4	274.293
4	275.85
4	278.218
4	281.599
4	283.936
4	291.392
4	293.813
4	300.416
4	303.253
4	313.792
4	315.178
4	322.432
4	327.136
4	334.314
4	335.05
4	337.813
4	341.93
4	345.376
4	350.176
4	354.24
4	359.093
4	363.392
4	368.096
4	372.394
4	373.898
4	376.64
4	382.613
4	385.557
4	394.57
4	395.135
4	397.418
4	398.474
4	398.933
4	408.277
4	413.717
4	415.658
4	417.397
4	417.632
4	419.754
4	422.08
4	424.053
4	425.653
4	428.81
4	433.514
4	434.111
4	434.656
4	437.92
4	438.976
4	444.33
4	445.376
4	448.65
4	451.53
4	453.717
4	456.298
4	458.752
4	459.04
4	462.656
4	464.16
4	465.717
4	467.36
4	472.736
4	473.216
4	477.44
4	482.293
4	483.53
4	485.653
4	487.573
4	488.575
4	489.61
4	490.016
4	492.832
4	496.298
4	498.09
4	503.05
4	507.69
4	509.376
4	515.573
4	517.152
4	519.039
4	528.48
4	530.976
4	532.757
4	533.738
4	535.018
4	536.736
4	537.333
4	539.338
4	540.832
4	542.57
4	550.453
4	552.693
4	554.816
4	559.733
4	560.512
4	562.57
4	563.37
4	565.013
4	569.738
4	575.637
4	578.336
4	586.752
4	587.552
4	596.16
4	597.93
4	599.85
4	601.493
4	603.317
4	604.17
4	607.658
4	609.472
4	610.773
4	612.031
4	615.232
4	617.472
4	618.773
4	625.151
4	626.656
4	628.49
4	629.76
4	632.992
4	633.194
4	633.674
6	0.896
6	5.13
6	5.439
6	8.693
6	11.157
6	12.693
6	15.573
6	22.954
6	29.877
6	36.778
6	42.858
6	51.957
6	52.895
6	63.455
6	63.797
6	64.256
6	70.816
6	78.517
6	86.218
6	93.514
6	97.77
6	98.432
6	99.093
6	100.65
6	102.752
6	118.015
6	119.317
6	124.234
6	125.973
6	136.298
6	139.69
6	142.4
6	146.293
6	147.317
6	149.557
6	157.994
6	160.576
6	162.41
6	163.978
6	169.333
6	179.637
6	180.352
6	188.213
6	189.792
6	190.816
6	197.717
6	199.317
6	208.597
6	209.471
6	211.072
6	214.133
6	223.84
6	224.191
6	224.49
6	224.714
6	225.653
6	226.495
6	228.01
6	229.013
6	229.418
6	230.133
6	231.359
6	232.576
6	236.213
6	237.44
6	239.935
6	241.92
6	244.778
6	254.432
6	257.216
6	262.4
6	265.098
6	267.072
6	269.44
6	275.21
6	282.933
6	284.256
6	286.037
6	288.65
6	289.856
6	299.296
6	312.256
6	314.314
6	316.053
6	322.997
6	334.218
6	335.658
6	340.479
6	340.97
6	341.28
6	342.773
6	345.077
6	350.08
6	354.496
6	355.392
6	357.792
6	360.49
6	361.61
6	362.357
6	364.714
6	367.413
6	371.413
6	373.674
6	377.653
6	379.477
6	380.97
6	388.096
6	388.437
6	396.394
6	397.717
6	407.072
6	412.416
6	414.56
6	416.48
6	418.73
6	420.778
6	425.514
6	433.632
6	435.658
6	442.453
6	444.896
6	447.434
6	448.992
6	450.656
6	451.754
6	452.757
6	453.717
6	454.517
6	455.072
6	458.111
6	458.613
6	459.658
6	460.618
6	463.434
6	464.778
6	465.717
6	466.976
6	467.914
6	469.376
6	470.73
6	472.575
6	474.89
6	477.77
6	478.794
6	480.373
6	481.717
6	484.138
6	485.898
6	486.154
6	487.2
6	487.818
6	488.298
6	493.29
6	494.058
6	497.013
6	497.653
6	502.378
6	503.413
6	526.656
6	531.391
6	533.152
6	542.474
6	544.48
6	548.576
6	551.157
6	554.474
6	570.656
6	570.89
6	575.573
6	578.314
6	584.373
6	587.157
6	589.29
6	591.157
6	593.216
6	595.093
6	598.271
6	600.277
6	603.53
6	604.778
6	614.816
6	617.898
6	619.413
6	623.018
6	624.437
7	2.592
7	3.818
7	6.912
7	15.52
7	16.32
7	17.674
7	18.112
7	19.317
7	21.077
7	22.56
7	23.53
7	23.797
7	24.597
7	25.397
7	26.24
7	26.752
7	27.914
7	29.237
7	34.09
7	35.317
7	35.69
7	36.32
7	36.992
7	40.352
7	41.653
7	42.112
7	42.57
7	50.613
7	60.959
7	61.93
7	63.839
7	65.45
7	66.997
7	67.392
7	68.032
7	70.176
7	73.631
7	74.496
7	76.554
7	78.133
7	79.295
7	80.693
7	81.653
7	82.453
7	84.16
7	85.418
7	86.24
7	87.2
7	88.757
7	89.056
7	90.432
7	92.394
7	94.474
7	95.776
7	98.453
7	99.018
7	101.034
7	103.199
7	104.394
7	106.197
7	108.138
7	109.194
7	110.25
7	111.616
7	113.098
7	115.136
7	116.138
7	116.33
7	118.559
7	121.056
7	121.536
7	122.538
7	123.616
7	123.914
7	124.64
7	125.856
7	126.954
7	127.616
7	128.938
7	130.912
7	131.978
7	132.896
7	136.117
7	137.674
7	139.477
7	143.434
7	150.218
7	153.93
7	156.053
7	158.816
7	160.458
7	161.237
7	163.093
7	164.799
7	166.656
7	168.298
7	171.594
7	172.512
7	175.456
7	177.12
7	179.936
7	180.512
7	182.25
7	183.136
7	183.85
7	184.33
7	184.64
7	189.034
7	191.69
7	193.013
7	195.775
7	200.298
7	202.677
7	205.034
7	206.698
7	208.853
7	211.456
7	214.517
7	215.818
7	217.418
7	225.877
7	230.538
7	235.178
7	236.33
7	236.672
7	236.938
7	237.45
7	243.21
7	244.213
7	247.093
7	249.536
7	251.872
7	252.352
7	253.653
7	254.453
7	256.255
7	259.21
7	259.434
7	261.76
7	270.357
7	271.85
7	274.41
7	275.957
7	276.394
7	276.671
7	277.013
7	277.92
7	284.97
7	286.773
7	289.994
7	292.554
7	300.458
7	308.576
7	312.597
7	314.016
7	326.314
7	337.397
7	341.45
7	345.152
7	346.773
7	349.258
7	350.474
7	353.397
7	354.218
7	354.634
7	356.213
7	361.45
7	367.957
7	371.093
7	376.853
7	382.453
7	383.093
7	393.013
7	394.773
7	396.479
7	398.453
7	400.597
7	413.13
7	414.73
7	419.093
7	421.13
7	421.856
7	424.053
7	425.599
7	427.594
7	429.376
7	430.719
7	432.97
7	434.272
7	438.336
7	439.573
7	444.01
7	445.312
7	446.698
7	448.672
7	450.431
7	454.09
7	456.49
7	458.89
7	461.056
7	461.557
7	463.05
7	463.797
7	465.034
7	466.794
7	468.479
7	472.65
7	473.258
7	475.477
7	479.232
7	483.274
7	483.818
7	487.477
7	488.575
7	491.637
7	492.234
7	502.4
7	506.314
7	508.81
7	518.677
7	519.552
7	521.919
7	523.594
7	525.034
7	525.738
7	527.872
7	528.672
7	529.578
7	530.016
7	534.453
7	536.736
7	537.898
7	538.816
7	539.232
7	539.754
7	540.17
7	540.896
7	541.856
7	543.2
7	544.352
7	546.058
7	547.712
7	549.258
7	550.858
7	552.554
7	553.312
7	554.858
7	555.658
7	556.672
7	557.216
7	557.994
7	558.474
7	559.36
7	559.68
7	560.512
7	560.896
7	561.92
7	562.474
7	563.818
7	564.533
7	566.037
7	567.114
7	570.314
7	571.84
7	573.93
7	575.253
7	575.498
7	577.173
7	578.293
7	579.52
7	580.96
7	582.314
7	582.592
7	583.573
7	584.458
7	585.792
7	589.29
7	590.357
7	592.394
7	593.45
7	597.674
7	598.816
7	601.6
7	605.216
7	606.57
7	607.872
7	610.976
7	614.816
7	623.391
8	0.512
8	1.696
8	2.25
8	2.794
8	3.338
8	3.658
8	4.65
8	5.13
8	5.354
8	6.592
8	10.592
8	17.45
8	17.514
8	21.45
8	21.791
8	22.24
8	22.816
8	23.338
8	23.616
8	23.893
8	24.117
8	25.674
8	25.952
8	28.895
8	29.279
8	30.24
8	32.65
8	33.216
8	33.994
8	34.837
8	35.05
8	35.978
8	38.272
8	39.872
8	40.736
8	45.557
8	46.175
8	46.634
8	47.199
8	48
8	49.792
8	50.517
8	55.818
8	58.175
8	61.258
8	62.154
8	64.16
8	65.514
8	66.24
8	67.018
8	70.538
8	72.672
8	72.96
8	73.674
8	75.274
8	76.16
8	76.778
8	77.397
8	78.314
8	78.378
8	79.2
8	80.298
8	80.65
8	82.112
8	82.613
8	83.317
8	83.69
8	84.16
8	84.458
8	86.25
8	87.05
8	87.232
8	88.554
8	89.098
8	90.09
8	90.197
8	90.57
8	90.954
8	91.295
8	91.893
8	93.6
8	96.33
8	96.64
8	100.394
8	100.96
8	101.472
8	102.176
8	103.616
8	104.458
8	105.034
8	105.375
8	108.479
8	108.81
8	109.397
8	110.015
8	111.018
8	111.52
8	112.17
8	112.853
8	113.098
8	113.93
8	116.373
8	116.64
8	116.896
8	118.88
8	121.77
8	123.295
8	123.893
8	124.256
8	124.512
8	124.896
8	125.631
8	125.856
8	126.752
8	128.16
8	128.32
8	128.895
8	129.44
8	130.794
8	131.274
8	132.192
8	133.034
8	133.877
8	134.25
8	134.314
8	136.576
8	137.237
8	138.176
8	139.178
8	140.117
8	141.973
8	142.656
8	143.018
8	144.576
8	147.018
8	147.712
8	148.64
8	148.97
8	149.311
8	149.813
8	150.037
8	152.778
8	153.92
8	158.335
8	158.89
8	159.232
8	159.68
8	161.877
8	163.296
8	165.76
8	167.658
8	172.938
8	175.359
8	176.512
8	176.896
8	177.813
8	179.69
8	180.992
8	182.752
8	184.597
8	185.6
8	186.016
8	186.4
8	187.68
8	189.557
8	190.858
8	195.37
8	197.29
8	198.677
8	202.09
8	203.072
8	204.298
8	206.197
8	206.378
8	207.893
8	210.634
8	211.637
8	213.856
8	216.757
8	222.112
8	223.754
8	227.85
8	227.914
8	228.554
8	230.357
8	230.677
8	231.05
8	231.616
8	234.112
8	240.138
8	242.495
8	243.274
8	244.672
8	245.717
8	246.432
8	249.877
8	250.954
8	252.618
8	253.29
8	253.856
8	254.453
8	255.178
8	255.552
8	256.298
8	256.554
8	257.92
8	258.858
8	259.957
8	262.293
8	265.493
8	265.696
8	266.4
8	268
8	268.117
8	269.45
8	271.413
8	274.634
8	275.072
8	276.458
8	277.76
8	280.074
8	280.533
8	281.93
8	282.89
8	283.04
8	283.477
8	283.936
8	284.65
8	286.336
8	289.834
8	294.09
8	294.698
8	295.093
8	295.978
8	297.258
8	297.738
8	300.554
8	301.514
8	308.437
8	310.858
8	312
8	312.256
8	313.44
8	315.21
8	315.733
8	317.077
8	320.416
8	322.314
8	323.072
8	326.538
8	326.933
8	328.17
8	329.152
8	331.477
8	331.658
8	335.936
8	336.394
8	337.674
8	338.197
8	338.933
8	339.434
8	341.674
8	341.994
8	343.84
8	346.613
8	348.757
8	349.333
8	350.719
8	351.05
8	351.36
8	353.994
8	355.53
8	355.68
8	356.8
8	358.154
8	359.37
8	361.578
8	362.976
8	365.93
8	368.277
8	370.976
8	371.135
8	371.936
8	372.736
8	374.293
8	376.394
8	378.4
8	382.56
8	383.2
8	385.813
8	386.133
8	386.293
8	388.65
8	391.039
8	392.757
8	394.197
8	395.573
8	397.152
8	397.418
8	397.738
8	398.25
8	398.656
8	399.317
8	400.458
8	403.253
8	403.68
8	404.554
8	407.178
8	408
8	408.597
8	413.44
8	414.176
8	414.378
8	416.96
8	417.717
8	418.24
8	420.554
8	423.093
8	423.733
8	426.56
8	427.05
8	427.498
8	427.872
8	428
8	428.458
8	429.994
8	430.496
